0.071878    -10.152594    -10.152594    -10.000000    -10.000000    -9.735422    -9.735422    -3.000000    -3.000000    -1.329060    -1.329060    -1.190921    -1.190921    -0.000000    -0.000000    -0.000000    -0.000000     1.259518     1.259518     8.413057     8.413057
0.072876    -10.001402    -10.001402    -10.000000    -10.000000    -9.810873    -9.810873    -3.000000    -3.000000    -1.322479    -1.322479    -1.165099    -1.165099     0.000000     0.000000     0.000000     0.000000     1.226035     1.226035     8.262946     8.262946
0.073874    -10.000000    -10.000000    -9.884848    -9.884848    -9.850514    -9.850514    -3.000000    -3.000000    -1.318412    -1.318412    -1.135459    -1.135459    -0.000000    -0.000000     0.000000     0.000000     1.190934     1.190934     8.113451     8.113451
0.074873    -10.000000    -10.000000    -9.957292    -9.957292    -9.700046    -9.700046    -3.000000    -3.000000    -1.316136    -1.316136    -1.102671    -1.102671     0.000000     0.000000     0.000000     0.000000     1.154136     1.154136     7.964718     7.964718
0.075871    -10.028149    -10.028149    -10.000000    -10.000000    -9.550118    -9.550118    -3.000000    -3.000000    -1.315136    -1.315136    -1.067202    -1.067202     0.000000     0.000000     0.000000     0.000000     1.115558     1.115558     7.816898     7.816898
0.076869    -10.097369    -10.097369    -10.000000    -10.000000    -9.400849    -9.400849    -3.000000    -3.000000    -1.315071    -1.315071    -1.029339    -1.029339    -0.000000    -0.000000     0.000000     0.000000     1.075116     1.075116     7.670143     7.670143
0.077868    -10.164901    -10.164901    -10.000000    -10.000000    -9.252363    -9.252363    -3.000000    -3.000000    -1.315729    -1.315729    -0.989246    -0.989246    -0.000000    -0.000000     0.000000     0.000000     1.032726     1.032726     7.524612     7.524612
0.078866    -10.230696    -10.230696    -10.000000    -10.000000    -9.104784    -9.104784    -3.000000    -3.000000    -1.316975    -1.316975    -0.947007    -0.947007    -0.000000    -0.000000    -0.000000    -0.000000     0.988303     0.988303     7.380464     7.380464
0.079864    -10.294709    -10.294709    -10.000000    -10.000000    -8.958240    -8.958240    -3.000000    -3.000000    -1.318730    -1.318730    -0.902654    -0.902654    -0.000000     0.000000     0.000000     0.000000     0.941763     0.941763     7.237861     7.237861
0.080863    -10.356896    -10.356896    -10.000000    -10.000000    -8.812858    -8.812858    -3.000000    -3.000000    -1.320949    -1.320949    -0.856186    -0.856186    -0.000000    -0.000000     0.000000     0.000000     0.893025     0.893025     7.096968     7.096968
0.081861    -10.417214    -10.417214    -10.000000    -10.000000    -8.668768    -8.668768    -3.000000    -3.000000    -1.323612    -1.323612    -0.807581    -0.807581    -0.000000    -0.000000     0.000000     0.000000     0.842011     0.842011     6.957950     6.957950
0.082859    -10.475624    -10.475624    -10.000000    -10.000000    -8.526100    -8.526100    -3.000000    -3.000000    -1.326717    -1.326717    -0.756802    -0.756802     0.000000     0.000000     0.000000     0.000000     0.788649     0.788649     6.820971     6.820971
0.083857    -10.532089    -10.532089    -10.000000    -10.000000    -8.384985    -8.384985    -3.000000    -3.000000    -1.330280    -1.330280    -0.703805    -0.703805    -0.000000    -0.000000     0.000000     0.000000     0.732874     0.732874     6.686195     6.686195
0.084856    -10.586573    -10.586573    -10.000000    -10.000000    -8.245552    -8.245552    -3.000000    -3.000000    -1.334327    -1.334327    -0.648537    -0.648537    -0.000000    -0.000000    -0.000000    -0.000000     0.674632     0.674632     6.553784     6.553784
0.085854    -10.639042    -10.639042    -10.000000    -10.000000    -8.107932    -8.107932    -3.000000    -3.000000    -1.338900    -1.338900    -0.590944    -0.590944    -0.000000    -0.000000     0.000000     0.000000     0.613882     0.613882     6.423895     6.423895
0.086852    -10.689467    -10.689467    -10.000000    -10.000000    -7.972253    -7.972253    -3.000000    -3.000000    -1.344054    -1.344054    -0.530969    -0.530969    -0.000000    -0.000000     0.000000     0.000000     0.550598     0.550598     6.296679     6.296679
0.087851    -10.737819    -10.737819    -10.000000    -10.000000    -7.838641    -7.838641    -3.000000    -3.000000    -1.349860    -1.349860    -0.468557    -0.468557    -0.000000    -0.000000     0.000000     0.000000     0.484775     0.484775     6.172283     6.172283
0.088849    -10.784072    -10.784072    -10.000000    -10.000000    -7.707221    -7.707221    -3.000000    -3.000000    -1.356405    -1.356405    -0.403651    -0.403651     0.000000     0.000000     0.000000     0.000000     0.416435     0.416435     6.050843     6.050843
0.089847    -10.828201    -10.828201    -10.000000    -10.000000    -7.578114    -7.578114    -3.000000    -3.000000    -1.363800    -1.363800    -0.336201    -0.336201    -0.000000    -0.000000     0.000000     0.000000     0.345629     0.345629     5.932486     5.932486
0.090846    -10.870187    -10.870187    -10.000000    -10.000000    -7.451436    -7.451436    -3.000000    -3.000000    -1.372179    -1.372179    -0.266156    -0.266156    -0.000000    -0.000000     0.000000     0.000000     0.272444     0.272444     5.817327     5.817327
0.091844    -10.910010    -10.910010    -10.000000    -10.000000    -7.327300    -7.327300    -3.000000    -3.000000    -1.381709    -1.381709    -0.193475    -0.193475    -0.000000    -0.000000    -0.000000    -0.000000     0.197013     0.197013     5.705471     5.705471
0.092842    -10.947652    -10.947652    -10.000000    -10.000000    -7.205813    -7.205813    -3.000000    -3.000000    -1.392598    -1.392598    -0.118118    -0.118118    -0.000000    -0.000000     0.000000     0.000000     0.119524     0.119524     5.597005     5.597005
0.093840    -10.983102    -10.983102    -10.000000    -10.000000    -7.087076    -7.087076    -3.000000    -3.000000    -1.405099    -1.405099    -0.040054    -0.040054     0.000000     0.000000     0.000000     0.000000     0.040227     0.040227     5.492003     5.492003
0.094839    -11.016346    -11.016346    -10.000000    -10.000000    -6.971185    -6.971185    -3.000000    -3.000000    -1.419529    -1.419529    -0.040549    -0.040549     0.000000     0.000000     0.000000     0.000000     0.040739     0.040739     5.390522     5.390522
0.095837    -11.047375    -11.047375    -10.000000    -10.000000    -6.858225    -6.858225    -3.000000    -3.000000    -1.436276    -1.436276    -0.122382    -0.122382     0.000000     0.000000     0.000000     0.000000     0.124279     0.124279     5.292605     5.292605
0.096835    -11.076184    -11.076184    -10.000000    -10.000000    -6.748279    -6.748279    -3.000000    -3.000000    -1.455820    -1.455820    -0.204746    -0.204746    -0.000000    -0.000000     0.000000     0.000000     0.210570     0.210570     5.198275     5.198275
0.097834    -11.102766    -11.102766    -10.000000    -10.000000    -6.641417    -6.641417    -3.000000    -3.000000    -1.478742    -1.478742    -0.286991    -0.286991    -0.000000    -0.000000     0.000000     0.000000     0.299609     0.299609     5.107542     5.107542
0.098832    -11.127122    -11.127122    -10.000000    -10.000000    -6.537706    -6.537706    -3.000000    -3.000000    -1.505738    -1.505738    -0.368334    -0.368334    -0.000000    -0.000000     0.000000     0.000000     0.391383     0.391383     5.020397     5.020397
0.099830    -11.149251    -11.149251    -10.000000    -10.000000    -6.437203    -6.437203    -3.000000    -3.000000    -1.537615    -1.537615    -0.447866    -0.447866    -0.000000    -0.000000     0.000000     0.000000     0.485867     0.485867     4.936817     4.936817
0.100829    -11.169155    -11.169155    -10.000000    -10.000000    -6.339957    -6.339957    -3.000000    -3.000000    -1.575266    -1.575266    -0.524570    -0.524570    -0.000000    -0.000000     0.000000     0.000000     0.583025     0.583025     4.856767     4.856767
0.101827    -11.186842    -11.186842    -10.000000    -10.000000    -6.246011    -6.246011    -3.000000    -3.000000    -1.619618    -1.619618    -0.597381    -0.597381    -0.000000    -0.000000    -0.000000    -0.000000     0.682812     0.682812     4.780197     4.780197
0.102825    -11.202318    -11.202318    -10.000000    -10.000000    -6.155401    -6.155401    -3.000000    -3.000000    -1.671533    -1.671533    -0.665281    -0.665281    -0.000000    -0.000000    -0.000000    -0.000000     0.785169     0.785169     4.707047     4.707047
0.103824    -11.215594    -11.215594    -10.000000    -10.000000    -6.068160    -6.068160    -3.000000    -3.000000    -1.731692    -1.731692    -0.727421    -0.727421    -0.000000    -0.000000     0.000000     0.000000     0.890026     0.890026     4.637246     4.637246
0.104822    -11.226682    -11.226682    -10.000000    -10.000000    -5.984315    -5.984315    -3.000000    -3.000000    -1.800469    -1.800469    -0.783238    -0.783238    -0.000000     0.000000     0.000000     0.000000     0.997304     0.997304     4.570718     4.570718
0.105820    -11.235597    -11.235597    -10.000000    -10.000000    -5.903892    -5.903892    -3.000000    -3.000000    -1.877865    -1.877865    -0.832534    -0.832534    -0.000000    -0.000000     0.000000     0.000000     1.106910     1.106910     4.507381     4.507381
0.106818    -11.242356    -11.242356    -10.000000    -10.000000    -5.826917    -5.826917    -3.000000    -3.000000    -1.963507    -1.963507    -0.875465    -0.875465    -0.000000    -0.000000     0.000000     0.000000     1.218741     1.218741     4.447148     4.447148
0.107817    -11.246980    -11.246980    -10.000000    -10.000000    -5.753418    -5.753418    -3.000000    -3.000000    -2.056719    -2.056719    -0.912477    -0.912477    -0.000000     0.000000     0.000000     0.000000     1.332681     1.332681     4.389934     4.389934
0.108815    -11.249489    -11.249489    -10.000000    -10.000000    -5.683431    -5.683431    -3.000000    -3.000000    -2.156635    -2.156635    -0.944191    -0.944191    -0.000000    -0.000000    -0.000000    -0.000000     1.448605     1.448605     4.335652     4.335652
0.109813    -11.249908    -11.249908    -10.000000    -10.000000    -5.617001    -5.617001    -3.000000    -3.000000    -2.262297    -2.262297    -0.971298    -0.971298    -0.000000    -0.000000     0.000000     0.000000     1.566374     1.566374     4.284222     4.284222
0.110812    -11.248263    -11.248263    -10.000000    -10.000000    -5.554186    -5.554186    -3.000000    -3.000000    -2.372742    -2.372742    -0.994477    -0.994477    -0.000000     0.000000     0.000000     0.000000     1.685836     1.685836     4.235569     4.235569
0.111810    -11.244582    -11.244582    -10.000000    -10.000000    -5.495069    -5.495069    -3.000000    -3.000000    -2.487034    -2.487034    -1.014350    -1.014350    -0.000000     0.000000     0.000000     0.000000     1.806822     1.806822     4.189630     4.189630
0.112808    -11.238896    -11.238896    -10.000000    -10.000000    -5.439759    -5.439759    -3.000000    -3.000000    -2.604290    -2.604290    -1.031456    -1.031456    -0.000000     0.000000     0.000000     0.000000     1.929150     1.929150     4.146356     4.146356
0.113807    -11.231238    -11.231238    -10.000000    -10.000000    -5.388407    -5.388407    -3.000000    -3.000000    -2.723667    -2.723667    -1.046256    -1.046256    -0.000000    -0.000000    -0.000000    -0.000000     2.052611     2.052611     4.105719     4.105719
0.114805    -11.221642    -11.221642    -10.000000    -10.000000    -5.341212    -5.341212    -3.000000    -3.000000    -2.844349    -2.844349    -1.059129    -1.059129    -0.000000    -0.000000    -0.000000    -0.000000     2.176968     2.176968     4.067722     4.067722
