0.108215    -3.066867    -2.896397    -1.212272    -0.737007    -0.557696    -0.362491     0.362491     0.557696     0.737007     1.212272     2.896397     3.066867
0.109005    -3.064877    -2.894412    -1.216157    -0.741387    -0.562103    -0.366408     0.366408     0.562103     0.741387     1.216157     2.894412     3.064877
0.109795    -3.062874    -2.892414    -1.220046    -0.745763    -0.566505    -0.370328     0.370328     0.566505     0.745763     1.220046     2.892414     3.062874
0.110585    -3.060858    -2.890403    -1.223939    -0.750134    -0.570903    -0.374253     0.374253     0.570903     0.750134     1.223939     2.890403     3.060858
0.111374    -3.058828    -2.888379    -1.227835    -0.754499    -0.575296    -0.378182     0.378182     0.575296     0.754499     1.227835     2.888379     3.058828
0.112164    -3.056786    -2.886343    -1.231735    -0.758860    -0.579684    -0.382115     0.382115     0.579684     0.758860     1.231735     2.886343     3.056786
0.112954    -3.054731    -2.884293    -1.235638    -0.763216    -0.584067    -0.386051     0.386051     0.584067     0.763216     1.235638     2.884293     3.054731
0.113744    -3.052664    -2.882231    -1.239544    -0.767566    -0.588446    -0.389991     0.389991     0.588446     0.767566     1.239544     2.882231     3.052664
0.114534    -3.050583    -2.880157    -1.243453    -0.771911    -0.592819    -0.393935     0.393935     0.592819     0.771911     1.243453     2.880157     3.050583
0.115324    -3.048490    -2.878070    -1.247365    -0.776251    -0.597188    -0.397881     0.397881     0.597188     0.776251     1.247365     2.878070     3.048490
0.116114    -3.046384    -2.875970    -1.251279    -0.780586    -0.601551    -0.401831     0.401831     0.601551     0.780586     1.251279     2.875970     3.046384
0.116904    -3.044265    -2.873857    -1.255196    -0.784915    -0.605909    -0.405783     0.405783     0.605909     0.784915     1.255196     2.873857     3.044265
0.117694    -3.042133    -2.871733    -1.259116    -0.789238    -0.610262    -0.409739     0.409739     0.610262     0.789238     1.259116     2.871733     3.042133
0.118483    -3.039989    -2.869595    -1.263038    -0.793557    -0.614610    -0.413697     0.413697     0.614610     0.793557     1.263038     2.869595     3.039989
0.119273    -3.037833    -2.867446    -1.266962    -0.797869    -0.618952    -0.417657     0.417657     0.618952     0.797869     1.266962     2.867446     3.037833
0.120063    -3.035664    -2.865284    -1.270887    -0.802176    -0.623289    -0.421620     0.421620     0.623289     0.802176     1.270887     2.865284     3.035664
0.120853    -3.033482    -2.863109    -1.274815    -0.806478    -0.627621    -0.425585     0.425585     0.627621     0.806478     1.274815     2.863109     3.033482
0.121643    -3.031288    -2.860923    -1.278744    -0.810773    -0.631947    -0.429553     0.429553     0.631947     0.810773     1.278744     2.860923     3.031288
0.122433    -3.029082    -2.858724    -1.282675    -0.815063    -0.636268    -0.433522     0.433522     0.636268     0.815063     1.282675     2.858724     3.029082
0.123223    -3.026863    -2.856513    -1.286607    -0.819347    -0.640583    -0.437493     0.437493     0.640583     0.819347     1.286607     2.856513     3.026863
0.124013    -3.024632    -2.854290    -1.290541    -0.823625    -0.644892    -0.441466     0.441466     0.644892     0.823625     1.290541     2.854290     3.024632
0.124803    -3.022388    -2.852055    -1.294475    -0.827897    -0.649196    -0.445440     0.445440     0.649196     0.827897     1.294475     2.852055     3.022388
0.125592    -3.020133    -2.849807    -1.298411    -0.832163    -0.653494    -0.449416     0.449416     0.653494     0.832163     1.298411     2.849807     3.020133
0.126382    -3.017865    -2.847548    -1.302347    -0.836423    -0.657786    -0.453394     0.453394     0.657786     0.836423     1.302347     2.847548     3.017865
